"Date","Day","For Trading","For Settlement","Reason","Date","Month","Year","URL"
"2010-01-19","Tue","Working Day","Working Day",,19,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm19JAN2010bhav.csv.zip"
"2010-01-20","Wed","Working Day","Working Day",,20,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm20JAN2010bhav.csv.zip"
"2010-01-21","Thu","Working Day","Working Day",,21,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm21JAN2010bhav.csv.zip"
"2010-01-22","Fri","Working Day","Working Day",,22,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm22JAN2010bhav.csv.zip"
"2010-01-23","Sat","Holiday","Holiday","Weekend",23,"JAN",2010,"NA"
"2010-01-24","Sun","Holiday","Holiday","Weekend",24,"JAN",2010,"NA"
"2010-01-25","Mon","Working Day","Working Day",,25,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm25JAN2010bhav.csv.zip"
"2010-01-26","Tue","Holiday","Holiday","Republic Day",26,"JAN",2010,"NA"
"2010-01-27","Wed","Working Day","Working Day",,27,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm27JAN2010bhav.csv.zip"
"2010-01-28","Thu","Working Day","Working Day",,28,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm28JAN2010bhav.csv.zip"
"2010-01-29","Fri","Working Day","Working Day",,29,"JAN",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/JAN/cm29JAN2010bhav.csv.zip"
"2010-01-30","Sat","Holiday","Holiday","Weekend",30,"JAN",2010,"NA"
"2010-01-31","Sun","Holiday","Holiday","Weekend",31,"JAN",2010,"NA"
"2010-02-01","Mon","Working Day","Working Day",,1,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm1FEB2010bhav.csv.zip"
"2010-02-02","Tue","Working Day","Working Day",,2,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm2FEB2010bhav.csv.zip"
"2010-02-03","Wed","Working Day","Working Day",,3,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm3FEB2010bhav.csv.zip"
"2010-02-04","Thu","Working Day","Working Day",,4,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm4FEB2010bhav.csv.zip"
"2010-02-05","Fri","Working Day","Working Day",,5,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm5FEB2010bhav.csv.zip"
"2010-02-06","Sat","Holiday","Holiday","Weekend",6,"FEB",2010,"NA"
"2010-02-07","Sun","Holiday","Holiday","Weekend",7,"FEB",2010,"NA"
"2010-02-08","Mon","Working Day","Working Day",,8,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm8FEB2010bhav.csv.zip"
"2010-02-09","Tue","Working Day","Working Day",,9,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm9FEB2010bhav.csv.zip"
"2010-02-10","Wed","Working Day","Working Day",,10,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm10FEB2010bhav.csv.zip"
"2010-02-11","Thu","Working Day","Working Day",,11,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm11FEB2010bhav.csv.zip"
"2010-02-12","Fri","Holiday","Holiday","Mahashivratri",12,"FEB",2010,"NA"
"2010-02-13","Sat","Holiday","Holiday","Weekend",13,"FEB",2010,"NA"
"2010-02-14","Sun","Holiday","Holiday","Weekend",14,"FEB",2010,"NA"
"2010-02-15","Mon","Working Day","Working Day",,15,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm15FEB2010bhav.csv.zip"
"2010-02-16","Tue","Working Day","Working Day",,16,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm16FEB2010bhav.csv.zip"
"2010-02-17","Wed","Working Day","Working Day",,17,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm17FEB2010bhav.csv.zip"
"2010-02-18","Thu","Working Day","Working Day",,18,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm18FEB2010bhav.csv.zip"
"2010-02-19","Fri","Working Day","Working Day",,19,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm19FEB2010bhav.csv.zip"
"2010-02-20","Sat","Holiday","Holiday","Weekend",20,"FEB",2010,"NA"
"2010-02-21","Sun","Holiday","Holiday","Weekend",21,"FEB",2010,"NA"
"2010-02-22","Mon","Working Day","Working Day",,22,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm22FEB2010bhav.csv.zip"
"2010-02-23","Tue","Working Day","Working Day",,23,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm23FEB2010bhav.csv.zip"
"2010-02-24","Wed","Working Day","Working Day",,24,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm24FEB2010bhav.csv.zip"
"2010-02-25","Thu","Working Day","Working Day",,25,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm25FEB2010bhav.csv.zip"
"2010-02-26","Fri","Working Day","Working Day",,26,"FEB",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/FEB/cm26FEB2010bhav.csv.zip"
"2010-02-27","Sat","Holiday","Holiday","Weekend",27,"FEB",2010,"NA"
"2010-02-28","Sun","Holiday","Holiday","Weekend",28,"FEB",2010,"NA"
"2010-03-01","Mon","Holiday","Holiday","Holi",1,"MAR",2010,"NA"
"2010-03-02","Tue","Working Day","Working Day",,2,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm2MAR2010bhav.csv.zip"
"2010-03-03","Wed","Working Day","Working Day",,3,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm3MAR2010bhav.csv.zip"
"2010-03-04","Thu","Working Day","Working Day",,4,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm4MAR2010bhav.csv.zip"
"2010-03-05","Fri","Working Day","Working Day",,5,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm5MAR2010bhav.csv.zip"
"2010-03-06","Sat","Holiday","Holiday","Weekend",6,"MAR",2010,"NA"
"2010-03-07","Sun","Holiday","Holiday","Weekend",7,"MAR",2010,"NA"
"2010-03-08","Mon","Working Day","Working Day",,8,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm8MAR2010bhav.csv.zip"
"2010-03-09","Tue","Working Day","Working Day",,9,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm9MAR2010bhav.csv.zip"
"2010-03-10","Wed","Working Day","Working Day",,10,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm10MAR2010bhav.csv.zip"
"2010-03-11","Thu","Working Day","Working Day",,11,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm11MAR2010bhav.csv.zip"
"2010-03-12","Fri","Working Day","Working Day",,12,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm12MAR2010bhav.csv.zip"
"2010-03-13","Sat","Holiday","Holiday","Weekend",13,"MAR",2010,"NA"
"2010-03-14","Sun","Holiday","Holiday","Weekend",14,"MAR",2010,"NA"
"2010-03-15","Mon","Working Day","Working Day",,15,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm15MAR2010bhav.csv.zip"
"2010-03-16","Tue","Working Day","Working Day",,16,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm16MAR2010bhav.csv.zip"
"2010-03-17","Wed","Working Day","Working Day",,17,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm17MAR2010bhav.csv.zip"
"2010-03-18","Thu","Working Day","Working Day",,18,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm18MAR2010bhav.csv.zip"
"2010-03-19","Fri","Working Day","Working Day",,19,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm19MAR2010bhav.csv.zip"
"2010-03-20","Sat","Holiday","Holiday","Weekend",20,"MAR",2010,"NA"
"2010-03-21","Sun","Holiday","Holiday","Weekend",21,"MAR",2010,"NA"
"2010-03-22","Mon","Working Day","Working Day",,22,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm22MAR2010bhav.csv.zip"
"2010-03-23","Tue","Working Day","Working Day",,23,"MAR",2010,"http://www.nseindia.com/content/historical/EQUITIES/2010/MAR/cm23MAR2010bhav.csv.zip"
"2010-03-24","Wed","Holiday","Holiday","Ram Navmi",24,"MAR",2010,"NA"
