"","Date","Day","For Trading","For Settlement","Reason","Date","Month","Year","Equity URL","Derivative URL","WDM URL","DEBT URL","RDM URL","SLBS URL"
"3671","2011-01-19","Wed","Working Day","Working Day","-","19","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm19JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo19JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_1912011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3672","2011-01-20","Thu","Working Day","Working Day","-","20","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm20JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo20JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2012011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3673","2011-01-21","Fri","Working Day","Working Day","-","21","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm21JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo21JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2112011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3674","2011-01-22","Sat","Holiday","Holiday","Weekend","22","JAN","2011","","","3674","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3675","2011-01-23","Sun","Holiday","Holiday","Weekend","23","JAN","2011","","","3675","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3676","2011-01-24","Mon","Working Day","Working Day","-","24","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm24JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo24JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2412011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3677","2011-01-25","Tue","Working Day","Working Day","-","25","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm25JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo25JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2512011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3678","2011-01-26","Wed","Working Day","Working Day","-","26","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm26JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo26JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2612011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3679","2011-01-27","Thu","Working Day","Working Day","-","27","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm27JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo27JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2712011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3680","2011-01-28","Fri","Working Day","Working Day","-","28","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm28JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo28JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_2812011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3681","2011-01-29","Sat","Holiday","Holiday","Weekend","29","JAN","2011","","","3681","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3682","2011-01-30","Sun","Holiday","Holiday","Weekend","30","JAN","2011","","","3682","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3683","2011-01-31","Mon","Working Day","Working Day","-","31","JAN","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/JAN/cm31JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/JAN/fo31JAN2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/JAN/wdmlist_3112011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3684","2011-02-01","Tue","Working Day","Working Day","-","1","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm1FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo1FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_122011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3685","2011-02-02","Wed","Working Day","Working Day","-","2","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm2FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo2FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_222011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3686","2011-02-03","Thu","Working Day","Working Day","-","3","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm3FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo3FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_322011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3687","2011-02-04","Fri","Working Day","Working Day","-","4","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm4FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo4FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_422011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3688","2011-02-05","Sat","Holiday","Holiday","Weekend","5","FEB","2011","","","3688","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3689","2011-02-06","Sun","Holiday","Holiday","Weekend","6","FEB","2011","","","3689","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3690","2011-02-07","Mon","Working Day","Working Day","-","7","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm7FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo7FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_722011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3691","2011-02-08","Tue","Working Day","Working Day","-","8","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm8FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo8FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_822011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3692","2011-02-09","Wed","Working Day","Working Day","-","9","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm9FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo9FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_922011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3693","2011-02-10","Thu","Working Day","Working Day","-","10","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm10FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo10FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1022011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3694","2011-02-11","Fri","Working Day","Working Day","-","11","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm11FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo11FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1122011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3695","2011-02-12","Sat","Holiday","Holiday","Weekend","12","FEB","2011","","","3695","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3696","2011-02-13","Sun","Holiday","Holiday","Weekend","13","FEB","2011","","","3696","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3697","2011-02-14","Mon","Working Day","Working Day","-","14","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm14FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo14FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1422011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3698","2011-02-15","Tue","Working Day","Working Day","-","15","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm15FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo15FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1522011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3699","2011-02-16","Wed","Working Day","Working Day","-","16","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm16FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo16FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1622011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3700","2011-02-17","Thu","Working Day","Working Day","-","17","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm17FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo17FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1722011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3701","2011-02-18","Fri","Working Day","Working Day","-","18","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm18FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo18FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_1822011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3702","2011-02-19","Sat","Holiday","Holiday","Weekend","19","FEB","2011","","","3702","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3703","2011-02-20","Sun","Holiday","Holiday","Weekend","20","FEB","2011","","","3703","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3704","2011-02-21","Mon","Working Day","Working Day","-","21","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm21FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo21FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2122011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3705","2011-02-22","Tue","Working Day","Working Day","-","22","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm22FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo22FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2222011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3706","2011-02-23","Wed","Working Day","Working Day","-","23","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm23FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo23FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2322011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3707","2011-02-24","Thu","Working Day","Working Day","-","24","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm24FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo24FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2422011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3708","2011-02-25","Fri","Working Day","Working Day","-","25","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm25FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo25FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2522011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3709","2011-02-26","Sat","Holiday","Holiday","Weekend","26","FEB","2011","","","3709","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3710","2011-02-27","Sun","Holiday","Holiday","Weekend","27","FEB","2011","","","3710","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3711","2011-02-28","Mon","Working Day","Working Day","-","28","FEB","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/FEB/cm28FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/FEB/fo28FEB2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/FEB/wdmlist_2822011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"3712","2011-03-01","Tue","Working Day","Working Day","-","1","MAR","2011","http://www.nseindia.com/content/historical/EQUITIES/2011/MAR/cm1MAR2011bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2011/MAR/fo1MAR2011bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2011/MAR/wdmlist_132011.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
